# Latitude, Longitude, COTotalColumn,COMixingRatio surface,COMixingRatio 900hPa,COMixingRatio 800hPa,COMixingRatio 700hPa,COMixingRatio 600hPa, COMixingRatio 500hPa,COMixingRatio 400hPa,COMixingRatio 300hPa,COMixingRatio 200hPa,COMixingRatio 100hPa,RetrievedSurfaceTemperature 
-77.8772,51.1702,4.19475e+17,40.2495,nan,nan,nan,39.008,36.6627,35.0233,32.8852,20.6668,14.1103,235.742
-77.7766,52.1251,3.43472e+17,33.0042,nan,nan,nan,30.6443,28.8373,27.7052,25.7229,16.9853,12.9868,236.609
-77.6726,53.0661,3.77749e+17,34.4943,nan,nan,nan,32.4155,32.2322,32.1128,29.1107,18.1043,13.2297,238.233
-77.7573,49.5642,4.6093e+17,48.2188,nan,nan,nan,47.6881,41.0033,35.9767,34.6056,22.5837,14.7993,234.336
-77.6606,50.5377,4.64653e+17,43.0535,nan,nan,nan,42.4563,41.3909,40.5117,37.5273,22.3638,14.4732,234.559
-77.5605,51.4956,2.78809e+17,27.2195,nan,nan,nan,24.2542,22.4307,21.3343,19.8441,13.8906,11.8714,236.984
-77.4569,52.4401,3.30146e+17,29.6971,nan,nan,nan,27.0898,27.5326,28.0301,25.1538,15.943,12.4694,238.533
-78.2109,50.458,4.18608e+17,47.3671,nan,nan,nan,46.1839,36.528,30.0965,29.341,20.8944,14.606,236.349
-78.1142,51.4323,4.57141e+17,43.8811,nan,nan,nan,43.2762,40.928,38.8304,36.1551,22.1215,14.5035,235.192
-78.0142,52.3907,3.44225e+17,33.2487,nan,nan,nan,30.9854,29.0231,27.7716,25.7769,17.0392,13.0281,235.991
-77.9108,53.335,3.69576e+17,33.7159,nan,nan,nan,31.6147,31.58,31.5979,28.4376,17.6482,13.0741,239.202
-78.638,51.3581,4.9239e+17,45.3975,nan,nan,nan,45.3792,45.2725,44.6302,40.6196,23.2582,14.6691,234.98
-78.5407,52.3371,4.71162e+17,43.1758,nan,nan,nan,42.7903,42.6508,42.3229,38.5589,22.37,14.4463,234.397
-78.4403,53.2995,3.43164e+17,32.3726,nan,nan,nan,30.2273,29.0947,28.4974,26.1191,16.8524,12.9008,236.005
-78.3366,54.2472,2.13056e+17,20.4018,nan,nan,nan,17.1632,16.2562,15.6239,14.1151,10.1262,10.0851,237.975
-79.0444,52.2711,5.42792e+17,50.319,nan,nan,nan,51.0794,51.1835,49.7162,45.0636,25.1922,15.1107,234.614
-78.9461,53.2588,4.57008e+17,42.4342,nan,nan,nan,41.8775,41.1841,40.4302,37.0408,21.9431,14.3622,233.3
-78.8448,54.229,3.90929e+17,36.521,nan,nan,nan,34.9304,34.0081,33.4016,30.5116,18.9346,13.5385,234.98
-78.7403,55.1836,3.64046e+17,34.4624,nan,nan,nan,32.3096,31.0116,30.0338,27.4958,17.6041,13.1678,237.815
-79.4349,53.2077,4.22027e+17,48.5085,nan,nan,nan,47.6916,37.9063,30.5686,29.4389,21.0774,14.7107,235.48
-79.2324,55.1897,4.10124e+17,38.5184,nan,nan,nan,37.2906,36.1766,35.3362,32.3451,19.886,13.8113,234.18
-79.1266,56.155,3.46893e+17,34.7803,nan,nan,nan,32.5431,29.5042,27.1985,25.1127,16.9169,13.0513,237.269
-79.8133,54.1801,4.88098e+17,53.7974,nan,nan,nan,53.9573,46.0634,38.3326,36.4946,24.2396,15.371,235.128
-79.7116,55.197,4.17604e+17,41.4453,nan,nan,nan,40.7215,37.8361,35.3291,32.7765,20.7715,14.1772,232.788
-79.607,56.1942,4.24747e+17,40.5638,nan,nan,nan,39.7514,38.1661,36.8281,33.8837,20.8192,14.0904,232.337
-79.4993,57.1738,4.23951e+17,40.3456,nan,nan,nan,39.3735,37.8663,36.472,33.339,20.466,13.9792,235.082
-80.1836,55.1955,4.46861e+17,54.1011,nan,nan,nan,53.9019,42.5187,32.8436,31.1684,22.2726,15.0722,233.445
-80.0795,56.2336,4.15782e+17,42.6733,nan,nan,nan,42.2188,38.4646,35.027,32.5902,21.0001,14.2873,232.385
-79.9724,57.2505,3.0621e+17,30.3564,nan,nan,nan,29.1473,26.4003,25.0871,23.0778,15.5907,12.4836,233.388
-79.8623,58.2484,3.42771e+17,34.1675,nan,nan,nan,32.9378,30.1307,28.3791,26.0775,17.194,13.0461,235.463
-80.5476,56.2841,5.93541e+17,54.6781,nan,nan,nan,55.3426,59.1928,59.1402,52.3723,27.3986,15.3993,232.994
-80.4403,57.3479,4.29333e+17,40.9873,nan,nan,nan,40.7535,40.1199,39.5517,35.9457,21.3305,14.0935,232.534
-80.3302,58.3886,4.27421e+17,40.8534,nan,nan,nan,40.5831,39.7998,39.1949,35.6664,21.2298,14.0787,232.884
-80.217,59.4086,2.52894e+17,24.7055,nan,nan,nan,23.6778,20.9747,20.1913,18.5567,12.9716,11.4139,235.041
-80.9094,57.4504,4.71796e+17,45.3244,nan,nan,nan,45.3194,45.3061,44.2584,39.8628,22.9938,14.5019,233.154
-80.7984,58.5451,4.56179e+17,43.4158,nan,nan,nan,43.3434,43.3254,42.991,38.909,22.4861,14.3588,231.421
-80.6844,59.6143,4.10006e+17,39.4165,nan,nan,nan,39.2125,38.2518,37.824,34.2826,20.4889,13.8485,233.539
-80.5674,60.6607,3.65597e+17,35.6889,nan,nan,nan,35.3903,33.4126,32.6729,29.7286,18.517,13.3219,235.298
-81.2714,58.7209,4.42507e+17,49.2182,nan,nan,nan,49.1162,42.8087,36.0056,33.5237,22.5091,14.8273,232.49
-81.1557,59.8518,3.97805e+17,39.237,nan,nan,nan,39.0347,37.0945,35.7926,32.6326,20.1053,13.8147,231.676
-81.0372,60.9545,3.00209e+17,30.0016,nan,nan,nan,29.7515,26.5052,25.2709,23.1387,15.5217,12.4081,232.743
-80.9155,62.0318,3.75858e+17,36.7304,nan,nan,nan,36.6361,34.8117,34.2689,31.0545,19.0326,13.4472,235.655
-81.637,60.1151,5.39209e+17,57.7819,nan,nan,nan,58.0859,54.4469,47.1191,43.4275,26.3705,15.5781,233.574
-81.5158,61.2884,3.60033e+17,36.2566,nan,nan,nan,36.0511,33.0825,31.372,28.7218,18.4524,13.3821,231.925
-81.3917,62.43,3.06997e+17,31.1187,nan,nan,nan,30.9975,27.3758,25.8269,23.6859,15.9104,12.5743,233.103
-81.2645,63.543,3.5209e+17,34.4673,nan,nan,nan,nan,32.2641,31.7841,28.9181,18.0404,13.1487,234.134
-82.0056,61.7016,4.93603e+17,60.3246,nan,nan,nan,60.3924,49.2392,37.8302,36.2397,25.2662,15.7407,234.564
-81.8778,62.9228,2.66655e+17,26.5333,nan,nan,nan,26.3782,22.8614,21.7958,20.0603,13.895,11.7845,234.309
-81.7469,64.1081,2.62312e+17,25.9461,nan,nan,nan,nan,22.645,21.7193,19.7325,13.5064,11.6036,233.724
-82.383,63.4982,4.35829e+17,42.5868,nan,nan,nan,42.5336,41.5341,40.7352,36.7607,21.6719,14.1758,236.024
-82.2471,64.7741,4.09198e+17,40.0753,nan,nan,nan,40.0564,38.6572,38.027,34.431,20.6162,13.9013,233.754
-82.1081,66.0087,2.92455e+17,29.1459,nan,nan,nan,nan,25.8957,24.9856,22.7868,15.1595,12.2469,234.429
-82.7701,65.5844,3.42293e+17,33.9153,nan,nan,nan,33.7065,31.0334,30.0006,27.2961,17.4839,13.0472,236.809
-82.6245,66.9209,3.46177e+17,34.2605,nan,nan,nan,34.1984,31.5954,30.6833,27.943,17.7357,13.1138,235.404
-82.4757,68.2091,2.24949e+17,22.0034,nan,nan,nan,nan,18.5706,17.8452,16.331,11.572,10.7774,235.385
-82.3236,69.4539,2.27929e+17,22.6555,nan,nan,nan,nan,18.9683,18.1667,16.6463,11.7879,10.8992,235.795
-83.169,68.0569,3.43057e+17,38.8767,nan,nan,nan,38.4389,30.3896,25.7145,25.4378,18.6091,13.7813,238.551
-83.0115,69.4583,3.51642e+17,37.9192,nan,nan,nan,37.7094,31.9479,28.3718,27.0349,18.619,13.638,236.329
-82.8507,70.8028,3.14044e+17,31.8266,nan,nan,nan,31.7017,28.1038,26.5347,24.3821,16.1984,12.6919,237.022
-82.6865,72.096,2.73872e+17,28.0854,nan,nan,nan,28.0708,23.7459,22.0506,20.4954,14.3256,12.0719,238.294
-82.9946,66.5124,3.90697e+17,41.7599,nan,nan,nan,41.5399,36.0685,32.1866,30.8014,20.6105,14.2064,237.512
-82.8441,67.8913,3.16332e+17,32.0871,nan,nan,nan,31.9296,28.3552,26.7521,24.5018,16.2943,12.7199,237.148
-82.6902,69.2175,3.67394e+17,37.09,nan,nan,nan,37.0854,34.1331,32.5382,29.7937,18.8283,13.5013,236.431
-82.533,70.4962,2.44995e+17,24.26,nan,nan,nan,nan,20.7481,19.8805,18.1891,12.6647,11.2921,237.043
-82.63,63.894,3.50786e+17,40.0208,nan,nan,nan,39.7346,31.8044,26.5692,25.7842,18.9169,13.9412,236.865
-82.4913,65.2198,2.6038e+17,25.7141,nan,nan,nan,25.6076,22.389,21.476,19.4257,13.3179,11.5378,235.955
-82.3493,66.5004,2.32982e+17,23.0931,nan,nan,nan,nan,19.4618,18.4665,16.8939,12.0306,11.0231,235.125
-82.204,67.7403,2.47104e+17,24.1358,nan,nan,nan,nan,21.0145,20.5614,18.6407,12.717,11.2398,235.572
-82.2738,61.6304,4.58404e+17,44.4539,nan,nan,nan,44.418,43.8992,43.1377,38.8422,22.5543,14.3854,235.781
-82.1449,62.9057,3.59933e+17,35.5303,nan,nan,nan,35.385,33.0478,32.1616,29.144,18.2855,13.2542,234.632
-82.0128,64.142,2.52195e+17,24.9114,nan,nan,nan,24.8733,21.4339,20.4953,18.7579,13.082,11.4517,234.155
-81.8773,65.3429,2.348e+17,23.1266,nan,nan,nan,nan,19.6399,18.8814,17.2707,12.1485,11.03,235.59
-81.924,59.6388,5.16949e+17,49.4928,nan,nan,nan,49.6655,50.5279,49.6519,44.504,24.8417,14.9099,234.36
-81.8033,60.8681,3.54477e+17,34.883,nan,nan,nan,34.6118,32.2958,31.4073,28.4805,17.9891,13.1628,233.574
-81.6795,62.0632,3.3747e+17,33.3292,nan,nan,nan,33.1584,30.5413,29.657,26.9819,17.2784,12.9466,233.279
-81.5524,63.2275,2.6969e+17,26.5226,nan,nan,nan,26.473,23.2929,22.5163,20.5511,13.953,11.7655,234.848
-81.5785,57.8604,5.54445e+17,62.2976,nan,nan,nan,62.8929,56.2767,45.7652,42.5586,26.9459,15.8635,232.915
-81.4648,59.0486,5.50009e+17,53.4739,nan,nan,nan,53.8336,54.682,52.2501,47.0817,26.2624,15.2797,232.417
-81.3479,60.2066,2.79164e+17,27.7047,nan,nan,nan,27.2733,24.178,23.1138,21.0305,14.3038,11.9372,232.243
-81.2349,56.2507,7.30586e+17,83.0054,nan,nan,nan,85.404,80.0716,61.4707,55.1725,32.3616,16.9076,231.107
-81.127,57.4029,4.17311e+17,41.1901,nan,nan,nan,40.9442,39.1275,37.3012,34.0634,20.9622,14.086,231.954
-81.0161,58.5281,3.83566e+17,37.9636,nan,nan,nan,37.6631,35.4602,33.9475,31.0207,19.4547,13.6521,232.071
-80.9019,59.629,2.17786e+17,21.1351,nan,nan,nan,20.6256,17.7192,16.9831,15.4269,10.9775,10.4627,234.506
-80.9518,54.9905,4.65682e+17,54.784,nan,nan,nan,54.7935,45.3147,35.6183,33.4184,23.431,15.3106,232.941
-80.8482,56.117,4.14868e+17,42.052,nan,nan,nan,41.7552,38.8465,35.934,33.1311,21.0129,14.2098,232.74
-80.7415,57.2189,4.47255e+17,43.3042,nan,nan,nan,43.1783,42.3411,41.0552,37.4104,22.2214,14.3565,232.714
-80.6316,58.2985,4.00826e+17,39.2626,nan,nan,nan,38.977,37.2876,35.9814,32.7892,20.1486,13.8231,234.944
-80.6042,53.6022,5.41838e+17,50.5811,nan,nan,nan,50.9906,52.8841,52.3564,46.8781,25.6617,15.074,231.855
-80.505,54.7014,4.26183e+17,40.7141,nan,nan,nan,40.4475,39.7273,39.1077,35.5219,21.186,14.0563,232.538
-80.4026,55.7781,3.51907e+17,34.0618,nan,nan,nan,33.4385,31.6064,30.866,28.0794,17.7784,13.1035,233.316
-80.2971,56.8348,3.63072e+17,35.1369,nan,nan,nan,34.5149,32.7935,31.9823,29.0664,18.2433,13.2514,235.798
-80.2511,52.3052,5.03365e+17,47.8398,nan,nan,nan,48.0377,48.227,46.8705,42.3487,24.1635,14.8038,232.737
-80.1556,53.3816,4.63296e+17,43.9058,nan,nan,nan,43.7774,43.5058,42.705,38.7661,22.6262,14.4418,233.169
-80.0569,54.4373,4.32983e+17,40.9923,nan,nan,nan,40.6383,40.0629,39.5615,35.9389,21.3225,14.1105,232.796
-79.8901,51.0745,7.06623e+17,87.4432,nan,nan,nan,91.1281,73.9045,52.0595,48.7493,31.5027,17.0758,232.694
-79.7976,52.1324,4.1712e+17,40.3774,nan,nan,nan,39.7815,38.0782,36.5714,33.5755,20.7167,14.0507,233.079
-79.702,53.1713,3.63184e+17,35.5206,nan,nan,nan,34.3916,32.1827,30.7218,28.2092,18.1818,13.3302,234.198
-79.6031,54.1933,3.91899e+17,37.7471,nan,nan,nan,36.7212,35.0196,33.7614,30.8884,19.331,13.6531,236.279
-79.5162,49.912,8.05784e+17,84.8146,nan,nan,nan,90.0924,86.1793,69.1518,62.7735,34.6014,17.2106,232.559
-79.4263,50.9553,4.50586e+17,42.9833,nan,nan,nan,42.6228,41.4765,40.1242,36.8233,22.045,14.3863,233.604
-79.3332,51.9809,4.09305e+17,39.8149,nan,nan,nan,38.9659,36.8424,35.0726,32.3718,20.2728,13.9848,234.367
-79.2367,52.9908,4.65094e+17,42.0923,nan,nan,nan,41.7295,42.5391,43.122,38.6254,21.9451,14.2259,235.869
-79.1272,48.7875,4.70925e+17,56.3244,nan,nan,nan,56.2544,43.3018,33.3187,32.5639,23.3429,15.3807,234.045
-79.0394,49.8203,4.45612e+17,42.1729,nan,nan,nan,41.6678,40.593,39.4775,36.2775,21.7214,14.3092,234.255
-78.9482,50.8365,4.53684e+17,43.8462,nan,nan,nan,43.4205,41.4188,39.2787,36.3427,22.123,14.4923,234.445
-78.8537,51.8379,3.20763e+17,29.6674,nan,nan,nan,27.8385,27.1994,27.4951,24.9515,15.9175,12.4859,236.154
-78.7175,47.7007,6.02529e+17,54.0952,nan,nan,nan,55.6489,57.742,57.4042,51.7216,27.2801,15.4739,232.145
-78.6313,48.7267,4.5555e+17,42.1059,nan,nan,nan,41.6188,41.303,40.9957,37.5595,21.9873,14.3411,232.526
-78.5417,49.737,4.18953e+17,39.0621,nan,nan,nan,38.1265,37.3937,36.9717,33.8887,20.4254,13.9461,233.958
-78.4485,50.7335,3.91269e+17,36.6836,nan,nan,nan,35.3848,34.4872,34.0002,31.0087,19.0861,13.5623,237.829
-78.2817,46.6397,1.01266e+18,79.0524,nan,nan,nan,87.7137,103.44,108.558,95.8881,39.6577,17.3191,230.071
-78.1968,47.6627,4.64754e+17,42.9628,nan,nan,nan,42.5401,42.0549,41.5667,38.2633,22.4338,14.4509,232.499
-78.1083,48.6707,4.48589e+17,41.5044,nan,nan,nan,40.8454,40.2942,39.8649,36.6071,21.6861,14.2618,234.232
-78.016,49.6656,3.56594e+17,33.9618,nan,nan,nan,32.1961,30.7625,29.9489,27.4758,17.5732,13.1141,236.818
-78.0569,46.0527,4.62746e+17,48.9909,nan,nan,nan,48.6951,42.1296,36.5073,34.7512,22.5587,14.7762,233.345
-77.9727,47.0764,4.13993e+17,38.8654,nan,nan,nan,37.7972,36.561,35.8896,33.3701,20.4924,13.9711,232.412
-77.8848,48.0856,4.24855e+17,39.5363,nan,nan,nan,38.5569,37.7117,37.2289,34.3171,20.759,14.0207,233.861
-77.793,49.082,4.03187e+17,37.0121,nan,nan,nan,35.7234,35.4633,35.5593,32.3551,19.592,13.6553,235.856
-78.521,46.8339,6.47143e+17,64.7407,nan,nan,nan,67.7279,63.4081,55.4213,51.3933,29.2718,16.1688,232.799
-78.4366,47.8624,3.77636e+17,35.3868,nan,nan,nan,34.0012,33.0215,32.6799,30.0074,18.6546,13.42,232.901
-78.3487,48.8756,4.68799e+17,43.3027,nan,nan,nan,42.9452,42.5983,42.1168,38.5693,22.4696,14.461,233.682
-78.2571,49.8755,3.99778e+17,37.12,nan,nan,nan,35.8857,35.2614,35.0545,32.0104,19.4944,13.6594,236.147
-78.9587,47.6188,4.8385e+17,68.8495,nan,nan,nan,68.7726,43.0246,28.7643,28.3237,22.4563,15.5495,233.902
-78.8738,48.6563,3.93018e+17,45.0243,nan,nan,nan,43.8759,35.0028,28.4006,27.1408,19.5568,14.2535,233.955
-78.7854,49.6778,3.9013e+17,38.7495,nan,nan,nan,37.5875,34.6536,32.298,30.0123,19.3515,13.7921,234.336
-78.6936,50.6853,3.98614e+17,41.5913,nan,nan,nan,40.4376,35.4194,31.4041,29.5864,19.7837,14.0698,236.319
-79.3758,48.4164,4.97282e+17,46.2978,nan,nan,nan,46.4168,46.6868,46.0418,41.7711,23.7088,14.7078,232.936
-79.29,49.4673,4.91468e+17,45.8452,nan,nan,nan,45.9081,46.1,45.426,40.9151,23.2087,14.5778,233.37
-79.2008,50.5013,4.16962e+17,39.1039,nan,nan,nan,38.3424,37.6129,37.1891,33.9427,20.4258,13.9084,233.686
-79.1081,51.5204,3.12429e+17,30.1875,nan,nan,nan,28.4449,26.5356,25.7122,23.66,15.7087,12.5058,235.817
-79.777,49.238,5.05443e+17,47.7999,nan,nan,nan,48.0237,48.1091,46.792,42.4494,24.2005,14.8376,233.397
-79.6898,50.307,3.87877e+17,37.0406,nan,nan,nan,36.2402,34.8801,34.1501,31.2594,19.3616,13.612,232.744
-79.5993,51.3579,4.13912e+17,39.0241,nan,nan,nan,38.3536,37.5614,37.0801,33.7635,20.3576,13.8671,233.839
-79.5054,52.3928,3.61244e+17,34.8282,nan,nan,nan,33.6059,31.901,30.8903,28.1634,17.9056,13.1991,236.285
-80.1668,50.0894,4.23001e+17,49.13,nan,nan,nan,48.744,39.9002,31.8373,29.8509,21.0503,14.6137,231.853
-80.0778,51.1814,4.11978e+17,40.4977,nan,nan,nan,39.9787,37.8507,35.8986,33.0262,20.6294,14.0443,231.767
-79.9855,52.2539,4.19003e+17,40.6886,nan,nan,nan,40.1864,38.5282,36.9733,33.8294,20.795,14.052,232.865
-79.8898,53.3092,4.0767e+17,38.9481,nan,nan,nan,38.3109,37.1408,36.2841,33.01,20.1308,13.8175,234.88
-80.5481,50.9919,5.07158e+17,55.1798,nan,nan,nan,55.56,49.8289,41.8472,38.6495,24.7127,15.3301,231.946
-80.4568,52.1122,4.76972e+17,45.8093,nan,nan,nan,45.816,45.4777,44.0277,39.737,23.0986,14.544,232.08
-80.3622,53.2114,3.4622e+17,34.2149,nan,nan,nan,33.4486,30.9583,29.5038,26.9996,17.5634,13.1005,231.916
-80.2642,54.2917,3.82954e+17,36.19,nan,nan,nan,35.6083,34.6987,34.6426,31.3823,19.1135,13.4506,233.798
-80.9248,51.9514,8.73044e+17,137.87,nan,nan,nan,144.53,94.9786,52.4006,47.4695,32.5768,17.5005,231.141
-80.8306,53.106,3.04086e+17,29.9015,nan,nan,nan,29.0019,26.4594,25.3774,23.1411,15.495,12.3706,231.02
-80.7331,54.2374,3.35938e+17,33.2454,nan,nan,nan,32.5474,29.9622,28.5536,26.1257,17.1251,12.9542,232.712
-80.6322,55.3479,3.37753e+17,32.3553,nan,nan,nan,31.7178,29.9754,29.6002,27.0189,17.21,12.8916,233.442
-81.2997,52.9895,5.01679e+17,47.141,nan,nan,nan,47.3067,48.0031,47.3766,42.5551,24.035,14.7227,232.116
-81.2019,54.1849,4.8291e+17,45.3049,nan,nan,nan,45.3236,45.7914,45.4881,41.1668,23.5259,14.6138,229.508
-81.1009,55.3546,4.76719e+17,45.151,nan,nan,nan,45.1554,45.5451,45.0008,40.3196,23.0091,14.4723,233.204
-80.9963,56.501,3.79868e+17,36.6899,nan,nan,nan,36.259,34.7532,34.0269,30.8825,19.1085,13.4885,234.645
-81.6757,54.127,4.88161e+17,46.3482,nan,nan,nan,46.4222,46.4929,45.4418,40.9854,23.5949,14.6588,233.166
-81.5737,55.3707,4.55085e+17,43.0847,nan,nan,nan,42.9389,42.7665,42.2677,38.2399,22.3337,14.3316,231.427
-81.4683,56.5854,3.1878e+17,30.9353,nan,nan,nan,30.231,28.0871,27.3392,24.845,16.2142,12.5833,231.89
-81.3593,57.7738,2.08367e+17,20.118,nan,nan,nan,19.3166,16.5133,15.8085,14.5248,10.5926,10.2907,233.618
-82.0556,55.3947,4.20571e+17,47.8652,nan,nan,nan,47.4554,39.2062,32.1619,30.5796,21.5847,14.7416,235.879
-81.9484,56.695,3.98952e+17,40.8891,nan,nan,nan,40.4657,36.9771,33.8029,31.2205,20.2788,14.0285,234.101
-81.8377,57.9623,2.56928e+17,25.1765,nan,nan,nan,24.3851,21.5176,20.6402,18.9236,13.2192,11.5097,233.769
-81.7234,59.1995,2.87409e+17,28.6449,nan,nan,nan,28.057,24.9801,23.7426,21.6,14.6863,12.0926,234.103
-82.4425,56.8269,4.69043e+17,50.1402,nan,nan,nan,50.0911,44.3807,38.511,36.6159,24.0272,15.1615,236.664
-82.3291,58.1934,3.50424e+17,35.1667,nan,nan,nan,34.5626,31.5212,29.6791,27.268,17.9361,13.2432,235.35
-82.212,59.5216,3.11073e+17,30.8399,nan,nan,nan,30.2763,27.4061,26.3168,23.9227,15.8655,12.4972,235.837
-82.0911,60.8149,2.09688e+17,20.4803,nan,nan,nan,19.9664,16.7603,15.941,14.5966,10.6428,10.3254,236.96
-82.8389,58.4802,3.56883e+17,40.7166,nan,nan,nan,39.7378,31.3148,25.8763,25.4723,19.1958,14.1166,237.554
-82.7178,59.9234,3.44172e+17,35.6737,nan,nan,nan,34.9862,30.6312,27.991,26.2204,17.9287,13.3567,236.214
-82.5929,61.3216,3.04595e+17,30.2648,nan,nan,nan,29.724,26.6809,25.5926,23.334,15.6035,12.4213,236.48
-82.4641,62.6787,2.22913e+17,21.9015,nan,nan,nan,21.5015,18.2975,17.406,15.7465,11.2396,10.6111,237.067
-83.2485,60.4155,4.62625e+17,44.0061,nan,nan,nan,43.8419,43.2206,42.4293,38.126,22.2991,14.3439,237.289
-83.118,61.9473,4.20508e+17,40.3677,nan,nan,nan,40.0161,38.9296,38.314,34.5107,20.699,13.934,236.107
-82.9835,63.4251,3.34566e+17,32.8627,nan,nan,nan,32.3621,29.9385,29.0641,26.2677,16.8953,12.8329,236.762
-82.845,64.8538,2.93417e+17,28.9455,nan,nan,nan,28.5756,25.7066,24.8475,22.4681,14.9116,12.1426,238.304
-83.6723,62.7564,4.57594e+17,43.6751,nan,nan,nan,43.3811,42.1694,41.0607,37.3129,22.156,14.3512,236.704
-83.5302,64.388,4.29225e+17,41.0108,nan,nan,nan,40.6121,39.5925,38.9124,35.11,20.9824,14.0309,236.028
-83.3839,65.9537,3.92929e+17,38.0476,nan,nan,nan,37.6043,36.0761,35.3228,31.8174,19.4529,13.615,237.336
-83.3468,62.8314,4.18798e+17,39.7798,nan,nan,nan,39.3503,38.6171,38.2944,34.2441,20.4107,13.8403,236.872
-83.2076,64.3634,3.9405e+17,39.0093,nan,nan,nan,38.593,36.1449,34.6312,31.7492,19.862,13.7859,235.949
-83.0641,65.8409,3.17761e+17,30.7009,nan,nan,nan,30.2788,28.274,27.928,24.9402,15.9351,12.4755,237.548
-83.0896,58.7259,4.33081e+17,45.4522,nan,nan,nan,44.9626,39.3538,35.1115,33.6931,22.3794,14.7063,237.856
-82.9662,60.2335,3.38071e+17,33.1359,nan,nan,nan,32.3205,29.8564,28.8795,26.3498,17.1615,12.9437,236.339
-82.8388,61.6916,3.74705e+17,37.541,nan,nan,nan,37.0877,34.1936,32.4375,29.7003,19.003,13.5535,236.534
-82.7072,63.1045,2.73896e+17,26.3223,nan,nan,nan,25.8527,23.4209,23.197,20.9011,13.9359,11.7279,237.16
-82.7089,56.5794,5.69859e+17,64.3302,nan,nan,nan,65.3287,55.1921,44.6718,43.3903,28.5727,16.3291,236.109
-82.595,58.0116,3.39869e+17,33.5242,nan,nan,nan,32.7594,30.175,28.8861,26.425,17.3277,13.02,235.728
-82.4773,59.4021,3.45781e+17,34.6856,nan,nan,nan,34.1382,31.0345,29.3794,26.9761,17.7222,13.1727,235.681
-82.3371,54.7111,7.24532e+17,62.8634,nan,nan,nan,65.149,73.5357,75.2209,65.1893,31.3611,16.0411,234.697
-82.2312,56.0769,4.23388e+17,40.2828,nan,nan,nan,39.9245,39.2187,38.6648,34.8794,20.8748,13.9543,236.086
-82.1216,57.407,3.53189e+17,34.2995,nan,nan,nan,33.6969,31.7635,30.9164,28.0518,17.8468,13.1185,234.766
-82.0081,58.7048,2.13877e+17,20.6662,nan,nan,nan,19.9152,17.2199,16.5869,14.9557,10.6604,10.2823,236.661
-81.9717,53.0578,6.08895e+17,55.8296,nan,nan,nan,57.0259,60.1665,59.4688,52.7058,27.7396,15.4784,234.329
-81.8724,54.3658,3.78939e+17,36.4438,nan,nan,nan,35.784,34.2599,33.5095,30.4299,18.9835,13.4593,234.099
-81.7696,55.6429,3.31388e+17,31.9516,nan,nan,nan,31.1709,29.2468,28.6591,26.0509,16.8075,12.7772,233.03
-81.6099,51.5713,7.98798e+17,134.804,nan,nan,nan,140.431,78.439,42.9734,41.0132,30.9689,17.4379,233.895
-81.5163,52.8294,4.48519e+17,49.3097,nan,nan,nan,49.1281,42.4956,35.7817,33.3946,22.6635,14.9272,231.466
-81.4191,54.0605,3.66571e+17,37.1537,nan,nan,nan,36.4823,33.3292,30.8652,28.259,18.5288,13.467,232.417
-81.3182,55.2672,3.4318e+17,37.0726,nan,nan,nan,36.3506,31.2279,27.2123,24.9325,17.3035,13.2413,233.988
-81.3123,50.4122,6.45166e+17,69.997,nan,nan,nan,72.1455,66.2955,54.1998,49.4162,29.7138,16.3365,232.189
-81.2227,51.6349,4.31507e+17,42.5809,nan,nan,nan,42.2441,40.1781,37.91,34.7071,21.5014,14.265,230.976
-81.1296,52.8332,3.45771e+17,33.9745,nan,nan,nan,33.1866,30.8489,29.5695,26.9951,17.5211,13.0603,232.546
-81.0329,54.0094,2.63288e+17,25.5711,nan,nan,nan,24.5906,22.1669,21.482,19.4944,13.3585,11.5237,233.301
-80.949,49.1414,7.27026e+17,106.326,nan,nan,nan,110.528,75.1436,45.9107,42.8043,30.4947,17.1768,230.686
-80.8636,50.3267,4.1903e+17,42.7675,nan,nan,nan,42.3431,38.909,35.4556,32.7848,21.1227,14.2818,230.092
-80.7747,51.4902,3.96664e+17,39.1273,nan,nan,nan,38.5932,36.4001,34.542,31.6431,19.9346,13.8116,230.91
-80.6822,52.634,3.95523e+17,38.8588,nan,nan,nan,38.3664,36.3681,34.7245,31.7196,19.8636,13.7678,232.838
-80.5805,47.97,6.96211e+17,61.7938,nan,nan,nan,63.6967,70.6446,71.1487,62.2004,30.4693,15.9113,229.296
-80.4986,49.1238,4.2448e+17,40.3416,nan,nan,nan,39.9431,39.0799,38.465,35.1768,21.1252,14.0391,229.29
-80.4132,50.2578,2.97809e+17,29.0241,nan,nan,nan,27.946,25.5574,24.6685,22.6811,15.269,12.2815,230.595
-80.3241,51.3742,3.58786e+17,34.5544,nan,nan,nan,33.7687,32.0977,31.3766,28.5737,18.0354,13.1661,233.172
-80.2047,46.8644,4.94183e+17,46.6538,nan,nan,nan,46.7615,46.9048,45.9721,41.8163,23.8902,14.7264,231.142
-80.1257,47.9922,4.22193e+17,39.9003,nan,nan,nan,39.4651,38.7383,38.376,35.0797,20.9577,13.9918,230.489
-80.0432,49.102,4.41561e+17,41.5576,nan,nan,nan,41.2494,40.8686,40.5478,36.9668,21.7429,14.1943,230.652
